timestamp_s,interface,qdisc_kind,handle,poll_interval_s,sent_bytes_total,sent_packets_total,dropped_total,overlimits_total,backlog_bytes,backlog_packets,sent_bytes_delta,sent_packets_delta,dropped_delta,overlimits_delta,throughput_mbps,link_utilization_pct,drop_rate_pps,overlimit_rate_pps,drop_ratio
4444.064,s1-eth1,htb,5,1.0,1226754,17717,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4444.064,s1-eth1,netem,10,1.0,1226754,17717,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4444.064,s1-eth2,htb,5,1.0,31110357,21507,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4444.064,s1-eth2,netem,10,1.0,31110357,21507,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4445.065,s1-eth1,htb,5,1.0,1226894,17719,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4445.065,s1-eth1,netem,10,1.0,1226894,17719,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4445.065,s1-eth2,htb,5,1.0,31110497,21509,2147,11323,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4445.065,s1-eth2,netem,10,1.0,31110497,21509,2147,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4446.065,s1-eth1,htb,5,1.0,1226992,17720,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4446.065,s1-eth1,netem,10,1.0,1226992,17720,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4446.065,s1-eth2,htb,5,1.0,31110595,21510,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4446.065,s1-eth2,netem,10,1.0,31110595,21510,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4447.065,s1-eth1,htb,5,1.0,1227090,17721,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4447.065,s1-eth1,netem,10,1.0,1227090,17721,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4447.065,s1-eth2,htb,5,1.0,31110693,21511,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4447.065,s1-eth2,netem,10,1.0,31110693,21511,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4448.065,s1-eth1,htb,5,1.0,1227188,17722,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4448.065,s1-eth1,netem,10,1.0,1227188,17722,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4448.065,s1-eth2,htb,5,1.0,31110791,21512,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4448.065,s1-eth2,netem,10,1.0,31110791,21512,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4449.066,s1-eth1,htb,5,1.0,1227286,17723,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4449.066,s1-eth1,netem,10,1.0,1227286,17723,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4449.066,s1-eth2,htb,5,1.0,31110889,21513,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4449.066,s1-eth2,netem,10,1.0,31110889,21513,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4450.066,s1-eth1,htb,5,1.0,1227384,17724,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4450.066,s1-eth1,netem,10,1.0,1227384,17724,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4450.066,s1-eth2,htb,5,1.0,31110987,21514,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4450.066,s1-eth2,netem,10,1.0,31110987,21514,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4451.066,s1-eth1,htb,5,1.0,1227482,17725,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4451.066,s1-eth1,netem,10,1.0,1227482,17725,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4451.066,s1-eth2,htb,5,1.0,31111085,21515,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4451.066,s1-eth2,netem,10,1.0,31111085,21515,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4452.066,s1-eth1,htb,5,1.0,1227580,17726,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4452.066,s1-eth1,netem,10,1.0,1227580,17726,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4452.066,s1-eth2,htb,5,1.0,31111183,21516,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4452.066,s1-eth2,netem,10,1.0,31111183,21516,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4453.066,s1-eth1,htb,5,1.0,1227678,17727,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4453.066,s1-eth1,netem,10,1.0,1227678,17727,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4453.066,s1-eth2,htb,5,1.0,31111281,21517,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4453.066,s1-eth2,netem,10,1.0,31111281,21517,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4454.066,s1-eth1,htb,5,1.0,1227776,17728,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4454.066,s1-eth1,netem,10,1.0,1227776,17728,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4454.066,s1-eth2,htb,5,1.0,31111379,21518,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4454.066,s1-eth2,netem,10,1.0,31111379,21518,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4455.066,s1-eth1,htb,5,1.0,1227874,17729,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4455.066,s1-eth1,netem,10,1.0,1227874,17729,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4455.066,s1-eth2,htb,5,1.0,31111477,21519,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4455.066,s1-eth2,netem,10,1.0,31111477,21519,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4456.067,s1-eth1,htb,5,1.0,1227972,17730,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4456.067,s1-eth1,netem,10,1.0,1227972,17730,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4456.067,s1-eth2,htb,5,1.0,31111575,21520,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4456.067,s1-eth2,netem,10,1.0,31111575,21520,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4457.067,s1-eth1,htb,5,1.0,1228070,17731,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4457.067,s1-eth1,netem,10,1.0,1228070,17731,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4457.067,s1-eth2,htb,5,1.0,31111673,21521,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4457.067,s1-eth2,netem,10,1.0,31111673,21521,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4458.067,s1-eth1,htb,5,1.0,1228168,17732,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4458.067,s1-eth1,netem,10,1.0,1228168,17732,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4458.067,s1-eth2,htb,5,1.0,31111771,21522,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4458.067,s1-eth2,netem,10,1.0,31111771,21522,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4462.654,s1-eth1,htb,5,4.587,1228266,17733,1,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4462.654,s1-eth1,netem,10,4.587,1228266,17733,1,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4462.654,s1-eth2,htb,5,4.587,31111869,21523,2147,11323,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4462.654,s1-eth2,netem,10,4.587,31111869,21523,2147,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4463.654,s1-eth1,htb,5,1.0,1228364,17734,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4463.654,s1-eth1,netem,10,1.0,1228364,17734,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4463.654,s1-eth2,htb,5,1.0,31111967,21524,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4463.654,s1-eth2,netem,10,1.0,31111967,21524,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4464.654,s1-eth1,htb,5,1.0,1228462,17735,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4464.654,s1-eth1,netem,10,1.0,1228462,17735,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4464.654,s1-eth2,htb,5,1.0,31112065,21525,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4464.654,s1-eth2,netem,10,1.0,31112065,21525,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4465.654,s1-eth1,htb,5,1.0,1228560,17736,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4465.654,s1-eth1,netem,10,1.0,1228560,17736,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4465.654,s1-eth2,htb,5,1.0,31112163,21526,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4465.654,s1-eth2,netem,10,1.0,31112163,21526,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4466.654,s1-eth1,htb,5,1.0,1228658,17737,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4466.654,s1-eth1,netem,10,1.0,1228658,17737,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4466.654,s1-eth2,htb,5,1.0,31112261,21527,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4466.654,s1-eth2,netem,10,1.0,31112261,21527,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4467.655,s1-eth1,htb,5,1.0,1228756,17738,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4467.655,s1-eth1,netem,10,1.0,1228756,17738,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4467.655,s1-eth2,htb,5,1.0,31112359,21528,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4467.655,s1-eth2,netem,10,1.0,31112359,21528,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4468.655,s1-eth1,htb,5,1.0,1228854,17739,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4468.655,s1-eth1,netem,10,1.0,1228854,17739,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4468.655,s1-eth2,htb,5,1.0,31112457,21529,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4468.655,s1-eth2,netem,10,1.0,31112457,21529,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4469.655,s1-eth1,htb,5,1.0,1228952,17740,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4469.655,s1-eth1,netem,10,1.0,1228952,17740,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4469.655,s1-eth2,htb,5,1.0,31112555,21530,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4469.655,s1-eth2,netem,10,1.0,31112555,21530,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4470.655,s1-eth1,htb,5,1.0,1229050,17741,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4470.655,s1-eth1,netem,10,1.0,1229050,17741,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4470.655,s1-eth2,htb,5,1.0,31112653,21531,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4470.655,s1-eth2,netem,10,1.0,31112653,21531,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4471.655,s1-eth1,htb,5,1.0,1229148,17742,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4471.655,s1-eth1,netem,10,1.0,1229148,17742,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4471.655,s1-eth2,htb,5,1.0,31112751,21532,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4471.655,s1-eth2,netem,10,1.0,31112751,21532,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4472.655,s1-eth1,htb,5,1.0,1229246,17743,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4472.655,s1-eth1,netem,10,1.0,1229246,17743,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4472.655,s1-eth2,htb,5,1.0,31112849,21533,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4472.655,s1-eth2,netem,10,1.0,31112849,21533,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4473.655,s1-eth1,htb,5,1.0,1229386,17745,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4473.655,s1-eth1,netem,10,1.0,1229386,17745,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4473.655,s1-eth2,htb,5,1.0,31112989,21535,2147,11323,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4473.655,s1-eth2,netem,10,1.0,31112989,21535,2147,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4474.656,s1-eth1,htb,5,1.0,1229484,17746,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4474.656,s1-eth1,netem,10,1.0,1229484,17746,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4474.656,s1-eth2,htb,5,1.0,31113087,21536,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4474.656,s1-eth2,netem,10,1.0,31113087,21536,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4475.656,s1-eth1,htb,5,1.0,1229582,17747,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4475.656,s1-eth1,netem,10,1.0,1229582,17747,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4475.656,s1-eth2,htb,5,1.0,31113185,21537,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4475.656,s1-eth2,netem,10,1.0,31113185,21537,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4476.656,s1-eth1,htb,5,1.0,1229680,17748,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4476.656,s1-eth1,netem,10,1.0,1229680,17748,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4476.656,s1-eth2,htb,5,1.0,31113283,21538,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4476.656,s1-eth2,netem,10,1.0,31113283,21538,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4477.656,s1-eth1,htb,5,1.0,1229778,17749,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4477.656,s1-eth1,netem,10,1.0,1229778,17749,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4477.656,s1-eth2,htb,5,1.0,31113381,21539,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4477.656,s1-eth2,netem,10,1.0,31113381,21539,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4478.656,s1-eth1,htb,5,1.0,1229876,17750,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4478.656,s1-eth1,netem,10,1.0,1229876,17750,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4478.656,s1-eth2,htb,5,1.0,31113479,21540,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4478.656,s1-eth2,netem,10,1.0,31113479,21540,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4479.656,s1-eth1,htb,5,1.0,1229974,17751,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4479.656,s1-eth1,netem,10,1.0,1229974,17751,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4479.656,s1-eth2,htb,5,1.0,31113577,21541,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4479.656,s1-eth2,netem,10,1.0,31113577,21541,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4480.657,s1-eth1,htb,5,1.0,1230072,17752,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4480.657,s1-eth1,netem,10,1.0,1230072,17752,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4480.657,s1-eth2,htb,5,1.0,31113675,21542,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4480.657,s1-eth2,netem,10,1.0,31113675,21542,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4481.657,s1-eth1,htb,5,1.0,1230170,17753,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4481.657,s1-eth1,netem,10,1.0,1230170,17753,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4481.657,s1-eth2,htb,5,1.0,31113773,21543,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4481.657,s1-eth2,netem,10,1.0,31113773,21543,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4482.657,s1-eth1,htb,5,1.0,1230268,17754,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4482.657,s1-eth1,netem,10,1.0,1230268,17754,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4482.657,s1-eth2,htb,5,1.0,31113871,21544,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4482.657,s1-eth2,netem,10,1.0,31113871,21544,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4483.657,s1-eth1,htb,5,1.0,1230366,17755,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4483.657,s1-eth1,netem,10,1.0,1230366,17755,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4483.657,s1-eth2,htb,5,1.0,31113969,21545,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4483.657,s1-eth2,netem,10,1.0,31113969,21545,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4484.657,s1-eth1,htb,5,1.0,1230464,17756,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4484.657,s1-eth1,netem,10,1.0,1230464,17756,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4484.657,s1-eth2,htb,5,1.0,31114067,21546,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4484.657,s1-eth2,netem,10,1.0,31114067,21546,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4485.657,s1-eth1,htb,5,1.0,1230562,17757,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4485.657,s1-eth1,netem,10,1.0,1230562,17757,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4485.657,s1-eth2,htb,5,1.0,31114165,21547,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4485.657,s1-eth2,netem,10,1.0,31114165,21547,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4486.658,s1-eth1,htb,5,1.0,1230660,17758,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4486.658,s1-eth1,netem,10,1.0,1230660,17758,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4486.658,s1-eth2,htb,5,1.0,31114263,21548,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4486.658,s1-eth2,netem,10,1.0,31114263,21548,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4487.658,s1-eth1,htb,5,1.0,1230758,17759,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4487.658,s1-eth1,netem,10,1.0,1230758,17759,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4487.658,s1-eth2,htb,5,1.0,31114361,21549,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4487.658,s1-eth2,netem,10,1.0,31114361,21549,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4488.658,s1-eth1,htb,5,1.0,1230856,17760,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4488.658,s1-eth1,netem,10,1.0,1230856,17760,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4488.658,s1-eth2,htb,5,1.0,31114459,21550,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4488.658,s1-eth2,netem,10,1.0,31114459,21550,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4489.658,s1-eth1,htb,5,1.0,1230954,17761,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4489.658,s1-eth1,netem,10,1.0,1230954,17761,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4489.658,s1-eth2,htb,5,1.0,31114557,21551,2147,11323,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4489.658,s1-eth2,netem,10,1.0,31114557,21551,2147,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4490.658,s1-eth1,htb,5,1.0,1231052,17762,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4490.658,s1-eth1,netem,10,1.0,1231052,17762,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4490.658,s1-eth2,htb,5,1.0,31114655,21552,2147,11323,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4490.658,s1-eth2,netem,10,1.0,31114655,21552,2147,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4491.658,s1-eth1,htb,5,1.0,1231192,17764,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4491.658,s1-eth1,netem,10,1.0,1231192,17764,1,0,0,0,140,2,0,0,0.0011,0.0,0.0,0.0,0.0
4491.658,s1-eth2,htb,5,1.0,31114893,21555,2147,11323,0,0,238,3,0,0,0.0019,0.01,0.0,0.0,0.0
4491.658,s1-eth2,netem,10,1.0,31114893,21555,2147,0,0,0,238,3,0,0,0.0019,0.01,0.0,0.0,0.0
4492.659,s1-eth1,htb,5,1.0,1231290,17765,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4492.659,s1-eth1,netem,10,1.0,1231290,17765,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4492.659,s1-eth2,htb,5,1.0,31114991,21556,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4492.659,s1-eth2,netem,10,1.0,31114991,21556,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4493.659,s1-eth1,htb,5,1.0,1231388,17766,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4493.659,s1-eth1,netem,10,1.0,1231388,17766,1,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4493.659,s1-eth2,htb,5,1.0,31115089,21557,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4493.659,s1-eth2,netem,10,1.0,31115089,21557,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4498.251,s1-eth1,htb,5,4.592,1231486,17767,1,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4498.251,s1-eth1,netem,10,4.592,1231486,17767,1,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4498.251,s1-eth2,htb,5,4.592,31115187,21558,2147,11323,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4498.251,s1-eth2,netem,10,4.592,31115187,21558,2147,0,0,0,98,1,0,0,0.0002,0.0,0.0,0.0,0.0
4499.251,s1-eth1,htb,5,1.0,1231584,17768,1,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4499.251,s1-eth1,netem,10,1.0,1231584,17768,1,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4499.251,s1-eth2,htb,5,1.0,31115285,21559,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4499.251,s1-eth2,netem,10,1.0,31115285,21559,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4500.251,s1-eth1,htb,5,1.0,1231682,17769,1,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4500.251,s1-eth1,netem,10,1.0,1231682,17769,1,0,98,1,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4500.251,s1-eth2,htb,5,1.0,31115383,21560,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4500.251,s1-eth2,netem,10,1.0,31115383,21560,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4501.252,s1-eth1,htb,5,1.0,1231878,17771,1,0,0,0,196,2,0,0,0.0016,0.01,0.0,0.0,0.0
4501.252,s1-eth1,netem,10,1.0,1231878,17771,1,0,0,0,196,2,0,0,0.0016,0.01,0.0,0.0,0.0
4501.252,s1-eth2,htb,5,1.0,31115481,21561,2147,11323,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4501.252,s1-eth2,netem,10,1.0,31115481,21561,2147,0,0,0,98,1,0,0,0.0008,0.0,0.0,0.0,0.0
4500.009,s1-eth1,htb,5,1.0,348,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4500.009,s1-eth1,netem,10,1.0,348,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4500.009,s1-eth2,htb,5,1.0,238,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4500.009,s1-eth2,netem,10,1.0,238,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4501.009,s1-eth1,htb,5,1.0,508,6,0,0,90,1,160,2,0,0,0.0013,0.01,0.0,0.0,0.0
4501.009,s1-eth1,netem,10,1.0,508,6,0,0,90,1,160,2,0,0,0.0013,0.01,0.0,0.0,0.0
4501.009,s1-eth2,htb,5,1.0,398,5,0,0,0,0,160,2,0,0,0.0013,0.01,0.0,0.0,0.0
